raw_row_number,date,time,location,district,service_area,subject_age,subject_race,subject_sex,type,arrest_made,contraband_found,frisk_performed,search_conducted,search_person,search_vehicle,raw_race,raw_individual_contraband,raw_vehicle_contraband
88129,1/29/2014,10:35:00,S 26TH ST / PENROSE AV,1,11,NA,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
135295,1/29/2014,10:40:00,15000 BLOCK E ROOSEVELT BLVD,7,73,49,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
147947,1/29/2014,10:40:00,1700 BLOCK MARKET ST,9,92,67,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
174896,1/29/2014,10:40:00,2200 BLOCK HAINES ST,14,141,18,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
174897,1/29/2014,10:40:00,2200 BLOCK HAINES ST,14,141,19,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
246607,1/29/2014,10:45:00,7300 BLOCK RUSKIN RD,19,193,NA,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
394407,1/29/2014,10:45:00,ISLAND & BARTRAM,77,7700,22,unknown,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Unknown,FALSE,FALSE
214919,1/29/2014,10:49:00,4300 BLOCK PENNSGROVE ST,16,162,20,black,male,pedestrian,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,TRUE,FALSE
136393,1/29/2014,10:50:00,200 BLOCK ROBINA ST,7,73,27,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
136392,1/29/2014,10:50:00,200 BLOCK ROBINA ST,7,73,40,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
135298,1/29/2014,10:55:00,15000 BLOCK E ROOSEVELT BLVD,7,73,40,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
134973,1/29/2014,10:56:00,15000 BLOCK E ROOSEVELT BLVD,7,73,51,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
323666,1/29/2014,10:57:00,N 19TH ST / W WINGOHOCKING ST,35,352,27,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
251683,1/29/2014,10:59:00,2600 BLOCK N BROAD ST,22,221,28,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
135293,1/29/2014,11:00:00,15000 BLOCK E ROOSEVELT BLVD,7,73,43,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
136458,1/29/2014,11:00:00,15000 BLOCK E ROOSEVELT BLVD,7,73,48,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
289839,1/29/2014,11:00:00,2900 BLOCK N HOWARD ST,25,253,25,hispanic,male,pedestrian,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,White - Latino,TRUE,FALSE
419614,1/29/2014,11:00:00,4600 BLOCK E ROOSEVELT BLVD,2,21,54,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
394406,1/29/2014,11:00:00,ENTERPRISE & ESSING,77,7700,59,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
354654,1/29/2014,11:05:00,2300 BLOCK W CLEARFIELD ST,39,392,46,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
214920,1/29/2014,11:05:00,800 BLOCK N 40TH ST,16,161,38,black,female,pedestrian,TRUE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
313227,1/29/2014,11:05:00,900 BLOCK W HUNTINGDON ST,26,261,26,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
324,1/29/2014,11:05:00,COTTMAN AV / BUSTLETON AV,2,23,63,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
214922,1/29/2014,11:10:00,3900 BLOCK PARRISH ST,16,161,58,black,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
87958,1/29/2014,11:14:00,2800 BLOCK JACKSON ST,1,11,54,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
134974,1/29/2014,11:15:00,15000 BLOCK E ROOSEVELT BLVD,7,73,21,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
135299,1/29/2014,11:15:00,15000 BLOCK E ROOSEVELT BLVD,7,73,36,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
280731,1/29/2014,11:15:00,2400 BLOCK E ALLEGHENY AV,24,243,35,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
125512,1/29/2014,11:15:00,600 BLOCK N 07TH ST,6,61,28,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
214923,1/29/2014,11:19:00,N 37TH ST / WALLACE ST,16,161,39,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
392723,1/29/2014,11:20:00,S 16TH ST / MARKET ST,9,92,31,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
242918,1/29/2014,11:20:00,S 46TH ST / BALTIMORE AV,18,183,53,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
174901,1/29/2014,11:24:00,900 BLOCK DORSET ST,14,141,22,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
136465,1/29/2014,11:25:00,15000 BLOCK E ROOSEVELT BLVD,7,73,24,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
136461|136462,1/29/2014,11:25:00,15000 BLOCK E ROOSEVELT BLVD,7,73,31,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
246780,1/29/2014,11:25:00,N 58TH ST / W THOMPSON ST,19,192,65,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
87957,1/29/2014,11:25:00,S 16TH ST / JACKSONT,1,11,50,black,male,pedestrian,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,TRUE,FALSE
87956,1/29/2014,11:25:00,S BROAD ST / WOLF ST,1,11,50,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
408829,1/29/2014,11:25:00,NA,14,141,16,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
408830|408831,1/29/2014,11:25:00,NA,14,141,24,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
313035,1/29/2014,11:26:00,2500 BLOCK KENSINGTON AV,26,261,27,white,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
275147,1/29/2014,11:30:00,1800 BLOCK E VENANGO ST,24,241,31,white,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
280732,1/29/2014,11:30:00,400 BLOCK E INDIANA AV,24,242,47,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
390794,1/29/2014,11:30:00,8900 BLOCK FRANKFORD AV,8,81,21,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
134997,1/29/2014,11:30:00,E ROOSEVELT BLVD / SOUTHAMPTON RD,7,71,30,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
407844,1/29/2014,11:30:00,NA,14,143,18,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
134975,1/29/2014,11:34:00,15000 BLOCK E ROOSEVELT BLVD,7,73,45,white,male,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
135294,1/29/2014,11:35:00,15000 BLOCK E ROOSEVELT BLVD,7,73,28,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
289840,1/29/2014,11:35:00,4100 BLOCK WHITAKER AV,25,252,20,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
246777,1/29/2014,11:38:00,N 61ST ST / VINE ST,19,191,57,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
136459,1/29/2014,11:40:00,15000 BLOCK E ROOSEVELT BLVD,7,73,38,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
135289,1/29/2014,11:40:00,1900 BLOCK WELSH RD,7,72,47,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
400428,1/29/2014,11:40:00,7200 BLOCK HAVERFORD AV,19,191,26,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
147948,1/29/2014,11:40:00,800 BLOCK KELLY DR,9,91,47,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
410245,1/29/2014,11:42:00,NA,24,241,41,hispanic,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
289841,1/29/2014,11:45:00,1300 BLOCK W SEDGLEY AV,25,254,33,white,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
246778,1/29/2014,11:48:00,N 63RD ST / VINE ST,19,192,40,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
214755,1/29/2014,11:49:00,1700 BLOCK N 42ND ST,16,162,73,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
280735,1/29/2014,11:50:00,3300 BLOCK KENSINGTON AV,24,241,33,white,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,White - Non-Latino,FALSE,FALSE
214757,1/29/2014,11:50:00,N 47TH ST / LANCASTER AV,16,162,51,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
324586,1/29/2014,11:52:00,4700 BLOCK OLD YORK RD,35,352,23,hispanic,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
246779,1/29/2014,11:54:00,N 62ND ST / CALLOWHILL ST,19,192,31,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
223562,1/29/2014,11:55:00,2000 BLOCK LOMBARD ST,17,171,47,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
324417,1/29/2014,11:55:00,5500 BLOCK N PARK AV,35,352,55,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
125514|125515,1/29/2014,11:55:00,N BROAD ST / CALLOWHILL ST,6,061|062,29,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
143803,1/29/2014,12:00:00,100 BLOCK N CARLISLE ST,9,93,41,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
134922,1/29/2014,12:00:00,15000 BLOCK E ROOSEVELT BLVD,7,73,42,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
135296,1/29/2014,12:00:00,15000 BLOCK E ROOSEVELT BLVD,7,73,53,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
135300,1/29/2014,12:00:00,15000 BLOCK E ROOSEVELT BLVD,7,73,72,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
281122,1/29/2014,12:00:00,200 BLOCK E TUSCULUM ST,24,242,50,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
98133,1/29/2014,12:00:00,300 BLOCK SANGER ST,2,22,19,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
125513,1/29/2014,12:01:00,N 11TH ST / MARKET ST,6,62,24,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
242919,1/29/2014,12:04:00,N 30TH ST / MARKET ST,18,183,56,black,female,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
135297,1/29/2014,12:15:00,15000 BLOCK E ROOSEVELT BLVD,7,73,59,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
214756,1/29/2014,12:15:00,900 BLOCK N 46TH ST,16,162,31,black,male,pedestrian,TRUE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157084,1/29/2014,12:17:00,5800 BLOCK WARRINGTON AV,12,124,46,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
125516,1/29/2014,12:19:00,700 BLOCK SPRING GARDEN ST,6,61,26,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
136464,1/29/2014,12:20:00,15000 BLOCK E ROOSEVELT BLVD,7,73,35,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
142012,1/29/2014,12:20:00,3900 BLOCK RED LION RD,7,72,36,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
121437|121438,1/29/2014,12:20:00,6300 BLOCK RIDGE AV,5,52,17,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
136463,1/29/2014,12:20:00,9900 BLOCK E ROOSEVELT BLVD,7,72,36,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
134977,1/29/2014,12:24:00,15000 BLOCK E ROOSEVELT BLVD,7,71,26,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
388924,1/29/2014,12:25:00,1700 BLOCK WELSH RD,7,72,53,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
354655,1/29/2014,12:35:00,5500 BLOCK WAYNE AV,39,391,31,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
281510,1/29/2014,12:35:00,800 BLOCK E ALLEGHENY AV,24,242,21,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Latino,FALSE,FALSE
246782,1/29/2014,12:42:00,N 61ST ST / VINE ST,19,192,71,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
324760,1/29/2014,12:43:00,5600 BLOCK N BROAD ST,35,351,43,black,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
134923,1/29/2014,12:45:00,8500 BLOCK VERREE RD,7,71,42,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
134976,1/29/2014,12:45:00,GRANT AV / CLARK ST,7,72,57,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
251684,1/29/2014,12:46:00,2200 BLOCK N BANCROFT ST,22,221,44,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
152084,1/29/2014,12:47:00,5600 BLOCK GREENWAY AV,12,123,68,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
409594,1/29/2014,12:47:00,NA,17,173,37,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
98134,1/29/2014,12:50:00,2100 BLOCK COTTMAN AV,2,23,27,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
354657,1/29/2014,12:50:00,3000 BLOCK N 35TH ST,39,391,17,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
354658,1/29/2014,12:50:00,3000 BLOCK N 35TH ST,39,391,21,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
141768,1/29/2014,12:50:00,9100 BLOCK E ROOSEVELT BLVD,8,82,32,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
214758,1/29/2014,12:53:00,N 33RD ST / WALLACE ST,16,161,21,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
243279,1/29/2014,12:56:00,4300 BLOCK MARKET ST,18,183,52,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
148242,1/29/2014,13:00:00,0 BLOCK N 23RD ST,9,92,46,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
252451,1/29/2014,13:00:00,2000 BLOCK N 25TH ST,22,222,26,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
289843,1/29/2014,13:00:00,2800 BLOCK N 04TH ST,25,253,50,hispanic,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
87959,1/29/2014,13:00:00,S 26TH ST / W PASSYUNK AV,1,11,39,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
392456,1/29/2014,13:01:00,200 BLOCK N CREIGHTON ST,16,162,32,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
280736,1/29/2014,13:05:00,100 BLOCK E ALLEGHENY AV,24,242,22,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
110658,1/29/2014,13:05:00,1700 BLOCK S BROAD ST,3,33,25,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
110657,1/29/2014,13:05:00,2000 BLOCK S WATER ST,3,32,27,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
246781,1/29/2014,13:05:00,N 60TH ST / LANSDOWNE AV,19,192,33,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
354656,1/29/2014,13:09:00,1700 BLOCK W PACIFIC ST,39,392,25,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
125396,1/29/2014,13:10:00,S FRONT ST / PINE ST,6,62,49,asian/pacific islander,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Asian,FALSE,FALSE
175264,1/29/2014,13:15:00,7400 BLOCK OGONTZ AV,14,141,24,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
410239,1/29/2014,13:15:00,NA,1,11,53,asian/pacific islander,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Asian,FALSE,FALSE
234150,1/29/2014,13:18:00,N 65TH ST / HAVERFORD AV,19,191,79,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
125395,1/29/2014,13:20:00,0 BLOCK N 02ND ST,6,62,47,black,male,pedestrian,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,TRUE,FALSE
214926,1/29/2014,13:20:00,600 BLOCK UNION ST,16,161,24,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
410246,1/29/2014,13:22:00,NA,24,241,34,asian/pacific islander,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Asian,FALSE,FALSE
110659,1/29/2014,13:25:00,200 BLOCK WOLF ST,3,33,36,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
398299,1/29/2014,13:30:00,1600 BLOCK W CUMBERLAND ST,22,221,51,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
148241,1/29/2014,13:30:00,1800 BLOCK VINE ST,9,93,44,black,male,pedestrian,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,TRUE,FALSE
289844,1/29/2014,13:30:00,3300 BLOCK N ORKNEY ST,25,253,20,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Latino,FALSE,FALSE
148219,1/29/2014,13:30:00,KELLY DR / LEMON HILL DR,9,91,62,asian/pacific islander,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Asian,FALSE,FALSE
214929,1/29/2014,13:35:00,4500 BLOCK LANCASTER AV,16,162,31,black,male,pedestrian,TRUE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
214928,1/29/2014,13:35:00,4500 BLOCK LANCASTER AV,16,162,65,black,male,pedestrian,TRUE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
246784,1/29/2014,13:35:00,N 53RD ST / W THOMPSON ST,19,192,55,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
141769,1/29/2014,13:36:00,9200 BLOCK OUTLOOK AV,8,82,40,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
87960,1/29/2014,13:40:00,2400 BLOCK SNYDER AV,1,11,21,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
87961,1/29/2014,13:40:00,2700 BLOCK SNYDER AV,1,11,61,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
246783,1/29/2014,13:40:00,3900 BLOCK FORD RD,19,193,17,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
175267,1/29/2014,13:40:00,MANSFIELD AV / VERNON RD,14,141,33,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
175265,1/29/2014,13:42:00,5600 BLOCK KENYON ST,14,142,27,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
152085,1/29/2014,13:44:00,6700 BLOCK WOODLAND AV,12,122,38,hispanic,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,White - Latino,FALSE,FALSE
214930,1/29/2014,13:45:00,4000 BLOCK WALLACE ST,16,162,51,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
214927,1/29/2014,13:48:00,3800 BLOCK PARRISH ST,16,161,27,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
214931,1/29/2014,13:50:00,4200 BLOCK W GIRARD AV,16,162,45,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
98135,1/29/2014,13:50:00,800 BLOCK GRANITE ST,2,21,28,white,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,White - Non-Latino,FALSE,FALSE
89133,1/29/2014,13:50:00,S 18TH ST / OREGON AV,1,11,38,white,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
89131,1/29/2014,13:50:00,S 19TH ST / OREGON AV,1,11,38,white,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
89132,1/29/2014,13:56:00,1900 BLOCK OREGON AV,1,11,31,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
409302,1/29/2014,13:56:00,NA,1,11,31,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
175266,1/29/2014,13:57:00,0 BLOCK E CHELTEN AV,14,142,19,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
236014|246786,1/29/2014,14:00:00,6200 BLOCK LANSDOWNE AV,19,191,19,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
324762,1/29/2014,14:05:00,4700 BLOCK N 09TH ST,35,352,52,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
214935,1/29/2014,14:06:00,4100 BLOCK W GIRARD AV,16,162,25,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
134978,1/29/2014,14:10:00,10100 BLOCK BUSTLETON AV,7,73,18,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
401065,1/29/2014,14:12:00,2100 BLOCK SNYDER AV,1,11,27,asian/pacific islander,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Asian,FALSE,FALSE
